record_type,path,parent_path,sweep_id,filigree_task,risk_rating,priority,loc,tracked_files,max_child_risk,risk_factors
file,src/elspeth/web/frontend/src/components/chat/guided/GuidedChatHistory.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,109,,,chunk:S-FRONTEND-COMPONENTS; load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/GuidedHistory.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,57,,,chunk:S-FRONTEND-COMPONENTS; load-bearing/debt comments; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/GuidedHistory.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,81,,,chunk:S-FRONTEND-COMPONENTS; load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/GuidedTurn.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,274,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/GuidedTurn.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,144,,,chunk:S-FRONTEND-COMPONENTS; load-bearing/debt comments; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/InlineOptOutCheckbox.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,92,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/InlineOptOutCheckbox.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,80,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/chat/guided/InspectAndConfirmTurn.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,410,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/InspectAndConfirmTurn.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,293,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/InterpretationReviewTurn.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,577,,,chunk:S-FRONTEND-COMPONENTS; medium-large-file>=500loc; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/InterpretationReviewTurn.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,307,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/MultiSelectWithCustomTurn.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,623,,,chunk:S-FRONTEND-COMPONENTS; medium-large-file>=500loc; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/MultiSelectWithCustomTurn.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,395,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/ProposeChainTurn.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,359,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/ProposeChainTurn.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,257,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/RecipeContextHeader.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,13,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/chat/guided/SchemaFormTurn.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,292,,,chunk:S-FRONTEND-COMPONENTS; dense boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/SchemaFormTurn.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,5,P1,388,,,chunk:S-FRONTEND-COMPONENTS; dense boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/guided/SingleSelectTurn.test.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,196,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/guided/SingleSelectTurn.tsx,src/elspeth/web/frontend/src/components/chat/guided,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,142,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/templates_data.test.ts,src/elspeth/web/frontend/src/components/chat,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,67,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/templates_data.ts,src/elspeth/web/frontend/src/components/chat,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,184,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/chat/turns.test.ts,src/elspeth/web/frontend/src/components/chat,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,250,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/chat/turns.ts,src/elspeth/web/frontend/src/components/chat,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,198,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
folder,src/elspeth/web/frontend/src/components/common/,src/elspeth/web/frontend/src/components,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,1987,16,4,rollup:S-FRONTEND-COMPONENTS; files:16; max_child_risk:4; avg_child_risk:3.56; test/support file under src=7; capped<=3=7; boundary/audit/config vocabulary=4
file,src/elspeth/web/frontend/src/components/common/AppHeader.test.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,20,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/common/AppHeader.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,37,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/common/AuthGuard.test.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,159,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/common/AuthGuard.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,93,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/common/CommandPalette.test.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,147,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/common/CommandPalette.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,435,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/common/ConfirmDialog.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,89,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/common/DefaultModeChangedBanner.test.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,212,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/common/DefaultModeChangedBanner.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,113,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/common/ErrorBoundary.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,71,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/common/Layout.test.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,54,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/common/Layout.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,41,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/common/ShortcutsHelp.test.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,124,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/common/ShortcutsHelp.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,124,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/common/UserMenu.test.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,133,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/common/UserMenu.tsx,src/elspeth/web/frontend/src/components/common,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,135,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
folder,src/elspeth/web/frontend/src/components/composer/,src/elspeth/web/frontend/src/components,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,1832,7,4,rollup:S-FRONTEND-COMPONENTS; files:7; max_child_risk:4; avg_child_risk:3.43; boundary/audit/config vocabulary=5; test/support file under src=4; capped<=3=4
file,src/elspeth/web/frontend/src/components/composer/CompletionBar.test.tsx,src/elspeth/web/frontend/src/components/composer,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,233,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/composer/CompletionBar.tsx,src/elspeth/web/frontend/src/components/composer,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,71,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/composer/CompletionFlow.integration.test.tsx,src/elspeth/web/frontend/src/components/composer,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,206,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/composer/NarrativeResults.test.tsx,src/elspeth/web/frontend/src/components/composer,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,484,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/composer/NarrativeResults.tsx,src/elspeth/web/frontend/src/components/composer,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,405,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/composer/SaveForReviewDialog.test.tsx,src/elspeth/web/frontend/src/components/composer,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,231,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/composer/SaveForReviewDialog.tsx,src/elspeth/web/frontend/src/components/composer,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,202,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
folder,src/elspeth/web/frontend/src/components/execution/,src/elspeth/web/frontend/src/components,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,5,P1,1475,7,5,rollup:S-FRONTEND-COMPONENTS; files:7; max_child_risk:5; avg_child_risk:3.86; boundary/audit/config vocabulary=4; test/support file under src=3; capped<=3=3; dense boundary/audit/config vocabulary=2
file,src/elspeth/web/frontend/src/components/execution/InlineRunResults.test.tsx,src/elspeth/web/frontend/src/components/execution,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,339,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/execution/InlineRunResults.tsx,src/elspeth/web/frontend/src/components/execution,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,179,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/execution/ProgressView.test.tsx,src/elspeth/web/frontend/src/components/execution,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,68,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/execution/ProgressView.tsx,src/elspeth/web/frontend/src/components/execution,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,5,P1,219,,,chunk:S-FRONTEND-COMPONENTS; dense boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/execution/RunsHistoryDrawer.test.tsx,src/elspeth/web/frontend/src/components/execution,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,185,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/execution/RunsHistoryDrawer.tsx,src/elspeth/web/frontend/src/components/execution,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,5,P1,321,,,chunk:S-FRONTEND-COMPONENTS; dense boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/execution/ValidationResult.tsx,src/elspeth/web/frontend/src/components/execution,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,164,,,chunk:S-FRONTEND-COMPONENTS
folder,src/elspeth/web/frontend/src/components/header/,src/elspeth/web/frontend/src/components,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,372,2,4,rollup:S-FRONTEND-COMPONENTS; files:2; max_child_risk:4; avg_child_risk:3.50; test/support file under src=1; capped<=3=1
file,src/elspeth/web/frontend/src/components/header/HeaderVersionSelector.test.tsx,src/elspeth/web/frontend/src/components/header,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,90,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/header/HeaderVersionSelector.tsx,src/elspeth/web/frontend/src/components/header,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,282,,,chunk:S-FRONTEND-COMPONENTS
folder,src/elspeth/web/frontend/src/components/inspector/,src/elspeth/web/frontend/src/components,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,5,P1,3030,8,5,rollup:S-FRONTEND-COMPONENTS; files:8; max_child_risk:5; avg_child_risk:3.62; boundary/audit/config vocabulary=8; test/support file under src=4; capped<=3=4; medium-large-file>=500loc=3
file,src/elspeth/web/frontend/src/components/inspector/GraphView.test.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,608,,,chunk:S-FRONTEND-COMPONENTS; medium-large-file>=500loc; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/inspector/GraphView.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,5,P1,836,,,chunk:S-FRONTEND-COMPONENTS; high-risk role/name; medium-large-file>=500loc; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/inspector/RunOutputsPanel.test.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,372,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/inspector/RunOutputsPanel.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,533,,,chunk:S-FRONTEND-COMPONENTS; medium-large-file>=500loc; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/inspector/YamlDisplay.test.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,114,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/inspector/YamlDisplay.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,118,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/inspector/YamlView.test.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,221,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/inspector/YamlView.tsx,src/elspeth/web/frontend/src/components/inspector,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,228,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
folder,src/elspeth/web/frontend/src/components/recovery/,src/elspeth/web/frontend/src/components,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,1377,6,4,rollup:S-FRONTEND-COMPONENTS; files:6; max_child_risk:4; avg_child_risk:3.50; test/support file under src=3; capped<=3=3; boundary/audit/config vocabulary=2
file,src/elspeth/web/frontend/src/components/recovery/RecoveryDiff.test.tsx,src/elspeth/web/frontend/src/components/recovery,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,177,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/recovery/RecoveryDiff.tsx,src/elspeth/web/frontend/src/components/recovery,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,371,,,chunk:S-FRONTEND-COMPONENTS
file,src/elspeth/web/frontend/src/components/recovery/RecoveryPanel.test.tsx,src/elspeth/web/frontend/src/components/recovery,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,235,,,chunk:S-FRONTEND-COMPONENTS; test/support file under src; capped<=3
file,src/elspeth/web/frontend/src/components/recovery/RecoveryPanel.tsx,src/elspeth/web/frontend/src/components/recovery,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,4,P1,188,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary
file,src/elspeth/web/frontend/src/components/recovery/RecoveryTranscript.test.tsx,src/elspeth/web/frontend/src/components/recovery,S-FRONTEND-COMPONENTS,elspeth-7efbb06f86,3,P2,202,,,chunk:S-FRONTEND-COMPONENTS; boundary/audit/config vocabulary; test/support file under src; capped<=3
